Time,BicepsBrachiiR
22.4666,0.00014435
22.46712,0.00013579
22.46763,0.000111284
22.46815,8.04E-05
22.46867,5.15E-05
22.46919,2.84E-05
22.46971,1.02E-05
22.47023,-6.55E-06
22.47075,-2.45E-05
22.47127,-3.86E-05
22.47179,-4.53E-05
22.47231,-4.65E-05
22.47283,-4.35E-05
22.47335,-3.78E-05
22.47387,-3.07E-05
22.47438,-2.52E-05
22.47491,-2.33E-05
22.47542,-2.10E-05
22.47594,-1.56E-05
22.47646,-7.55E-06
22.47698,5.04E-07
22.4775,6.71E-06
22.47802,1.01E-05
22.47854,1.24E-05
22.47906,1.48E-05
22.47958,1.59E-05
22.4801,1.59E-05
22.48062,1.64E-05
22.48113,1.90E-05
22.48165,2.23E-05
22.48217,2.52E-05
22.48269,2.77E-05
22.48321,3.00E-05
22.48373,3.16E-05
22.48425,3.41E-05
22.48477,3.88E-05
22.48529,4.18E-05
22.48581,4.35E-05
22.48633,4.55E-05
22.48685,4.75E-05
22.48737,4.88E-05
22.48788,4.95E-05
22.4884,4.87E-05
22.48892,4.80E-05
22.48944,4.99E-05
22.48996,5.25E-05
22.49048,5.56E-05
22.491,5.87E-05
22.49152,6.08E-05
22.49204,6.26E-05
22.49256,6.41E-05
22.49308,6.56E-05
22.4936,6.60E-05
22.49412,6.36E-05
22.49463,5.79E-05
22.49515,5.07E-05
22.49567,4.28E-05
22.49619,3.41E-05
22.49671,2.45E-05
22.49723,1.19E-05
22.49775,-3.69E-06
22.49827,-1.46E-05
22.49879,-1.44E-05
22.49931,-6.21E-06
22.49983,2.18E-06
22.50035,6.21E-06
22.50087,8.90E-06
22.50138,8.56E-06
22.5019,2.52E-06
22.50242,-6.21E-06
22.50294,-1.26E-05
22.50346,-1.53E-05
22.50398,-1.29E-05
22.5045,-6.21E-06
22.50502,8.39E-07
22.50554,5.37E-06
22.50606,6.55E-06
22.50658,4.36E-06
22.5071,1.85E-06
22.50762,-8.39E-07
22.50813,-4.20E-06
22.50865,-7.89E-06
22.50917,-1.64E-05
22.50969,-2.85E-05
22.51021,-3.68E-05
22.51073,-3.98E-05
22.51125,-4.06E-05
22.51177,-4.13E-05
22.51229,-4.10E-05
22.51281,-4.18E-05
22.51333,-4.58E-05
22.51385,-5.25E-05
22.51437,-5.86E-05
22.51488,-6.03E-05
22.5154,-5.84E-05
22.51592,-5.42E-05
22.51644,-4.75E-05
22.51696,-3.66E-05
22.51748,-1.86E-05
22.518,9.23E-06
22.51852,5.05E-05
22.51904,0.000108095
22.51956,0.000175067
22.52008,0.000242374
22.5206,0.00029894
22.52112,0.000334524
22.52164,0.00034493
22.52215,0.000331334
22.52267,0.000300618
22.52319,0.000258991
22.52371,0.000210651
22.52423,0.000157443
22.52475,0.000107256
22.52527,6.36E-05
22.52579,2.72E-05
22.52631,-2.85E-06
22.52683,-2.57E-05
22.52735,-4.28E-05
22.52787,-5.42E-05
22.52839,-5.52E-05
22.5289,-4.99E-05
22.52942,-4.68E-05
22.52994,-5.05E-05
22.53046,-5.94E-05
22.53098,-6.53E-05
22.5315,-6.29E-05
22.53202,-5.49E-05
22.53254,-4.58E-05
22.53306,-3.84E-05
22.53358,-3.47E-05
22.5341,-3.51E-05
22.53462,-3.96E-05
22.53514,-4.33E-05
22.53565,-3.94E-05
22.53617,-3.14E-05
22.53669,-2.58E-05
22.53721,-2.17E-05
22.53773,-1.76E-05
22.53825,-1.46E-05
22.53877,-1.19E-05
22.53929,-1.07E-05
22.53981,-9.23E-06
22.54033,-7.05E-06
22.54085,-1.19E-05
22.54137,-3.41E-05
22.54189,-8.11E-05
22.5424,-0.00014754
22.54292,-0.000207462
22.54344,-0.000230121
22.54396,-0.000198566
22.54448,-0.000115648
22.545,1.68E-07
22.54552,0.000120684
22.54604,0.000214679
22.54656,0.000257649
22.54708,0.000249592
22.5476,0.000206958
22.54811,0.000164996
22.54864,0.000149889
22.54915,0.000167346
22.54967,0.000206119
22.55019,0.000246235
22.55071,0.000268391
22.55123,0.000268391
22.55175,0.000255467
22.55227,0.000246571
22.55279,0.000243214
22.55331,0.000234485
22.55383,0.000210651
22.55435,0.000172885
22.55486,0.00013193
22.55539,9.45E-05
22.5559,6.11E-05
22.55642,2.94E-05
22.55694,0
22.55746,-2.32E-05
22.55798,-3.49E-05
22.5585,-3.69E-05
22.55902,-3.56E-05
22.55954,-3.05E-05
22.56006,-2.33E-05
22.56058,-2.25E-05
22.5611,-3.42E-05
22.56161,-5.69E-05
22.56214,-8.07E-05
22.56265,-9.90E-05
22.56317,-0.000114305
22.56369,-0.00013344
22.56421,-0.000148882
22.56473,-0.0001467
22.56525,-0.000131594
22.56577,-0.00011548
22.56629,-0.000107759
22.56681,-0.000105745
22.56733,-0.000105409
22.56785,-0.000104234
22.56837,-9.87E-05
22.56889,-8.26E-05
22.5694,-5.71E-05
22.56992,-2.94E-05
22.57044,-7.05E-06
22.57096,5.87E-06
22.57148,1.46E-05
22.572,2.30E-05
22.57252,2.82E-05
22.57304,3.31E-05
22.57356,4.15E-05
22.57408,5.12E-05
22.5746,5.62E-05
22.57512,5.54E-05
22.57563,5.17E-05
22.57615,4.72E-05
22.57667,4.41E-05
22.57719,4.53E-05
22.57771,5.12E-05
22.57823,5.76E-05
22.57875,6.40E-05
22.57927,7.17E-05
22.57979,7.62E-05
22.58031,7.25E-05
22.58083,6.03E-05
22.58135,4.35E-05
22.58187,2.87E-05
22.58238,1.98E-05
22.5829,1.41E-05
22.58342,7.39E-06
22.58394,-6.71E-07
22.58446,-4.03E-06
22.58498,-5.04E-07
22.5855,4.20E-06
22.58602,4.53E-06
22.58654,8.39E-07
22.58706,-2.85E-06
22.58758,-7.55E-06
22.5881,-1.43E-05
22.58862,-2.48E-05
22.58913,-3.42E-05
22.58965,-3.79E-05
22.59017,-3.58E-05
22.59069,-3.27E-05
22.59121,-3.17E-05
22.59173,-3.00E-05
22.59225,-2.35E-05
22.59277,-1.33E-05
22.59329,-5.71E-06
22.59381,-5.20E-06
22.59433,-1.26E-05
22.59485,-2.47E-05
22.59537,-3.64E-05
22.59588,-4.40E-05
22.59641,-4.46E-05
22.59692,-4.01E-05
22.59744,-3.37E-05
22.59796,-2.87E-05
22.59848,-2.58E-05
22.599,-2.17E-05
22.59952,-1.51E-05
22.60004,-6.71E-06
22.60056,2.35E-06
22.60108,1.41E-05
22.6016,2.90E-05
22.60212,4.15E-05
22.60263,5.17E-05
22.60315,6.83E-05
22.60367,9.68E-05
22.60419,0.000140658
22.60471,0.000193866
22.60523,0.000243885
22.60575,0.000278966
22.60627,0.000286854
22.60679,0.000264698
22.60731,0.000220722
22.60783,0.00016231
22.60835,9.75E-05
22.60887,4.80E-05
22.60938,3.42E-05
22.6099,5.34E-05
22.61042,7.80E-05
22.61094,8.04E-05
22.61146,5.47E-05
22.61198,2.08E-05
22.6125,2.01E-06
22.61302,4.36E-06
22.61354,2.27E-05
22.61406,4.82E-05
22.61458,6.87E-05
22.6151,7.42E-05
22.61562,6.26E-05
22.61613,4.15E-05
22.61665,2.00E-05
22.61717,-8.39E-07
22.61769,-2.17E-05
22.61821,-3.93E-05
22.61873,-4.82E-05
22.61925,-4.67E-05
22.61977,-3.79E-05
22.62029,-2.75E-05
22.62081,-1.81E-05
22.62133,-1.19E-05
22.62185,-9.90E-06
22.62237,-1.06E-05
22.62288,-1.43E-05
22.6234,-1.93E-05
22.62392,-2.64E-05
22.62444,-3.14E-05
22.62496,-3.04E-05
22.62548,-1.98E-05
22.626,-6.21E-06
22.62652,-2.35E-06
22.62704,-7.72E-06
22.62756,-1.02E-05
22.62808,-3.52E-06
22.6286,3.36E-06
22.62912,5.04E-07
22.62963,-6.55E-06
22.63015,-5.71E-06
22.63067,3.02E-06
22.63119,1.29E-05
22.63171,2.27E-05
22.63223,3.14E-05
22.63275,3.96E-05
22.63327,4.75E-05
22.63379,4.82E-05
22.63431,3.34E-05
22.63483,2.52E-06
22.63535,-2.84E-05
22.63587,-4.13E-05
22.63638,-3.16E-05
22.6369,-1.09E-05
22.63742,5.54E-06
22.63794,1.93E-05
22.63846,3.27E-05
22.63898,3.47E-05
22.6395,1.86E-05
22.64002,-6.38E-06
22.64054,-3.04E-05
22.64106,-5.30E-05
22.64158,-7.17E-05
22.6421,-7.91E-05
22.64262,-7.15E-05
22.64314,-5.20E-05
22.64365,-2.99E-05
22.64417,-1.48E-05
22.64469,-6.88E-06
22.64521,-2.18E-06
22.64573,-2.18E-06
22.64625,6.71E-07
22.64677,1.02E-05
22.64729,1.68E-05
22.64781,1.36E-05
22.64833,7.89E-06
22.64885,5.04E-06
22.64937,7.39E-06
22.64989,1.51E-05
22.6504,2.52E-05
22.65092,3.14E-05
22.65144,2.94E-05
22.65196,2.77E-05
22.65248,3.79E-05
22.653,5.35E-05
22.65352,6.41E-05
22.65404,7.10E-05
22.65456,8.14E-05
22.65508,9.42E-05
22.6556,0.00010457
22.65612,0.000109438
22.65664,0.000112963
22.65715,0.000117998
22.65767,0.000125048
22.65819,0.000131426
22.65871,0.000130419
22.65923,0.000119844
22.65975,0.000107256
22.66027,0.000101045
22.66079,9.92E-05
22.66131,9.82E-05
22.66183,9.84E-05
22.66235,0.00010222
22.66287,0.00010927
22.66339,0.000113634
22.6639,0.00011397
22.66442,0.000109438
22.66494,9.90E-05
22.66546,8.58E-05
22.66598,8.09E-05
22.6665,8.69E-05
22.66702,9.42E-05
22.66754,9.79E-05
22.66806,9.92E-05
22.66858,9.65E-05
22.6691,8.88E-05
22.66961,7.50E-05
22.67014,6.09E-05
22.67065,5.02E-05
22.67117,4.53E-05
22.67169,4.45E-05
22.67221,4.28E-05
22.67273,3.21E-05
22.67325,8.90E-06
22.67377,-2.10E-05
22.67429,-4.93E-05
22.67481,-7.03E-05
22.67533,-8.07E-05
22.67585,-8.39E-05
22.67636,-8.44E-05
22.67689,-8.11E-05
22.6774,-7.13E-05
22.67792,-5.94E-05
22.67844,-5.27E-05
22.67896,-5.59E-05
22.67948,-6.36E-05
22.68,-6.70E-05
22.68052,-6.03E-05
22.68104,-4.65E-05
22.68156,-3.54E-05
22.68208,-3.31E-05
22.6826,-3.59E-05
22.68312,-3.94E-05
22.68364,-3.91E-05
22.68415,-3.54E-05
22.68467,-2.90E-05
22.68519,-1.98E-05
22.68571,-7.72E-06
22.68623,2.85E-06
22.68675,9.90E-06
22.68727,1.19E-05
22.68779,1.04E-05
22.68831,9.23E-06
22.68883,8.22E-06
22.68935,4.53E-06
22.68987,-1.01E-06
22.69039,-6.38E-06
22.6909,-8.39E-06
22.69142,-6.04E-06
22.69194,1.68E-07
22.69246,6.55E-06
22.69298,1.11E-05
22.6935,1.29E-05
22.69402,8.90E-06
22.69454,1.68E-07
22.69506,-9.90E-06
22.69558,-1.70E-05
22.6961,-1.90E-05
22.69662,-1.80E-05
22.69713,-1.49E-05
22.69765,-8.06E-06
22.69817,2.18E-06
22.69869,1.17E-05
22.69921,1.90E-05
22.69973,2.13E-05
22.70025,2.35E-05
22.70077,3.11E-05
22.70129,4.05E-05
22.70181,4.46E-05
22.70233,4.33E-05
22.70285,3.98E-05
22.70337,3.68E-05
22.70388,3.81E-05
22.7044,4.73E-05
22.70492,6.29E-05
22.70544,7.77E-05
22.70596,8.58E-05
22.70648,8.98E-05
22.707,9.08E-05
22.70752,8.49E-05
22.70804,7.37E-05
22.70856,6.50E-05
22.70908,6.21E-05
22.7096,6.29E-05
22.71012,6.06E-05
22.71063,5.40E-05
22.71115,5.09E-05
22.71167,4.92E-05
22.71219,4.57E-05
22.71271,4.11E-05
22.71323,3.93E-05
22.71375,4.31E-05
22.71427,5.14E-05
22.71479,5.77E-05
22.71531,5.94E-05
22.71583,6.08E-05
22.71635,6.23E-05
22.71687,5.81E-05
22.71738,4.80E-05
22.71791,3.51E-05
22.71842,2.22E-05
22.71894,1.12E-05
22.71946,1.85E-06
22.71998,-5.20E-06
22.7205,-7.22E-06
22.72102,-7.72E-06
22.72154,-8.56E-06
22.72206,-1.09E-05
22.72258,-1.83E-05
22.7231,-2.70E-05
22.72362,-3.39E-05
22.72413,-4.18E-05
22.72465,-4.45E-05
22.72517,-3.61E-05
22.72569,-2.06E-05
22.72621,-4.20E-06
22.72673,1.02E-05
22.72725,1.71E-05
22.72777,2.06E-05
22.72829,2.47E-05
22.72881,2.74E-05
22.72933,2.45E-05
22.72985,1.43E-05
22.73037,8.39E-07
22.73088,-1.19E-05
22.7314,-2.30E-05
22.73192,-3.00E-05
22.73244,-2.75E-05
22.73296,-1.24E-05
22.73348,1.01E-05
22.734,2.87E-05
22.73452,3.78E-05
22.73504,4.18E-05
22.73556,4.48E-05
22.73608,4.82E-05
22.7366,5.02E-05
22.73712,4.99E-05
22.73763,4.82E-05
22.73815,4.48E-05
22.73867,3.74E-05
22.73919,2.67E-05
22.73971,1.71E-05
22.74023,1.51E-05
22.74075,2.03E-05
22.74127,2.70E-05
22.74179,2.94E-05
22.74231,2.47E-05
22.74283,1.90E-05
22.74335,1.85E-05
22.74387,2.47E-05
22.74438,3.41E-05
22.7449,3.24E-05
22.74542,3.11E-05
22.74594,4.05E-05
22.74646,4.92E-05
22.74698,5.17E-05
22.7475,5.24E-05
22.74802,5.09E-05
22.74854,4.85E-05
22.74906,5.12E-05
22.74958,5.69E-05
22.7501,6.40E-05
22.75062,7.17E-05
22.75113,7.82E-05
22.75165,8.27E-05
22.75217,8.54E-05
22.75269,8.51E-05
22.75321,8.04E-05
22.75373,7.27E-05
22.75425,6.50E-05
22.75477,5.98E-05
22.75529,5.40E-05
22.75581,4.45E-05
22.75633,3.21E-05
22.75685,2.18E-05
22.75737,1.90E-05
22.75788,2.43E-05
22.7584,3.47E-05
22.75892,4.48E-05
22.75944,5.29E-05
22.75996,5.82E-05
22.76048,6.29E-05
22.761,6.78E-05
22.76152,7.32E-05
22.76204,7.87E-05
22.76256,8.24E-05
22.76308,8.44E-05
22.7636,8.56E-05
22.76412,8.68E-05
22.76464,9.21E-05
22.76515,0.000101885
22.76567,0.000109606
22.76619,0.000108934
22.76671,0.000100542
22.76723,8.69E-05
22.76775,7.17E-05
22.76827,5.62E-05
22.76879,3.89E-05
22.76931,2.17E-05
22.76983,8.56E-06
22.77035,2.35E-06
22.77087,4.36E-06
22.77139,8.56E-06
22.7719,8.56E-06
22.77242,4.87E-06
22.77294,2.52E-06
22.77346,1.34E-06
22.77398,-4.87E-06
22.7745,-2.10E-05
22.77502,-4.53E-05
22.77554,-7.47E-05
22.77606,-0.000104402
22.77658,-0.000132769
22.7771,-0.000158282
22.77762,-0.000181277
22.77814,-0.000203769
22.77865,-0.000223911
22.77917,-0.000239185
22.77969,-0.00025127
22.78021,-0.00026067
22.78073,-0.000270069
22.78125,-0.000280812
22.78177,-0.000293065
22.78229,-0.000306325
22.78281,-0.00031841
22.78333,-0.000330495
22.78385,-0.000344762
22.78436,-0.000361547
22.78489,-0.000383368
22.7854,-0.000413245
22.78592,-0.000444801
22.78644,-0.000466621
22.78696,-0.000474174
22.78748,-0.00046595
22.788,-0.000430198
22.78852,-0.000350973
22.78904,-0.000218708
22.78956,-3.98E-05
22.79008,0.000161975
22.7906,0.000350973
22.79111,0.00050103
22.79164,0.000605432
22.79215,0.000673243
22.79267,0.000713527
22.79319,0.000722927
22.79371,0.000696071
22.79423,0.000641016
22.79475,0.000573205
22.79527,0.000502037
22.79579,0.000424155
22.79631,0.000335531
22.79683,0.000244556
22.79735,0.000175235
22.79786,0.000146197
22.79839,0.000154254
22.7989,0.000183459
22.79942,0.000218036
22.79994,0.00024506
22.80046,0.00025597
22.80098,0.000251942
22.8015,0.000241367
22.80202,0.000227436
22.80254,0.000209979
22.80306,0.000191684
22.80358,0.000176242
22.8041,0.000160632
22.80462,0.00014049
22.80514,0.000122026
22.80565,0.000119005
22.80617,0.000140154
22.80669,0.000177752
22.80721,0.000211658
22.80773,0.000223407
22.80825,0.000209979
22.80877,0.000180438
22.80929,0.000149554
22.80981,0.000127398
22.81033,0.000112291
22.81085,9.48E-05
22.81137,7.35E-05
22.81189,5.44E-05
22.8124,3.73E-05
22.81292,1.51E-05
22.81344,-1.02E-05
22.81396,-1.31E-05
22.81448,3.96E-05
22.815,0.000143343
22.81552,0.000260334
22.81604,0.000352987
22.81656,0.000406699
22.81708,0.000422477
22.8176,0.000403845
22.81812,0.000350637
22.81863,0.000269062
22.81915,0.000174899
22.81967,8.27E-05
22.82019,1.51E-06
22.82071,-6.56E-05
22.82123,-0.000120516
22.82175,-0.000170199
22.82227,-0.000217868
22.82279,-0.000259831
22.82331,-0.000294575
22.82383,-0.000323446
22.82435,-0.00034258
22.82487,-0.000346273
22.82538,-0.000337041
22.8259,-0.00032311
22.82642,-0.000316228
22.82694,-0.000323446
22.82746,-0.000344762
22.82798,-0.000372961
22.8285,-0.000403845
22.82902,-0.000432883
22.82954,-0.000442954
22.83006,-0.000414588
22.83058,-0.000338888
22.8311,-0.000230457
22.83162,-0.000125887
22.83213,-5.71E-05
22.83265,-3.04E-05
22.83317,-3.21E-05
22.83369,-4.20E-05
22.83421,-4.92E-05
22.83473,-5.35E-05
22.83525,-5.56E-05
22.83577,-5.79E-05
22.83629,-6.18E-05
22.83681,-6.73E-05
22.83733,-7.28E-05
22.83785,-7.59E-05
22.83837,-7.54E-05
22.83888,-7.39E-05
22.83941,-7.40E-05
22.83992,-7.62E-05
22.84044,-7.64E-05
22.84096,-7.37E-05
22.84148,-6.95E-05
22.842,-6.48E-05
22.84252,-6.11E-05
22.84304,-5.52E-05
22.84356,-4.65E-05
22.84408,-3.74E-05
22.8446,-2.82E-05
22.84512,-1.96E-05
22.84563,-1.09E-05
22.84615,-1.01E-06
22.84667,9.06E-06
22.84719,1.66E-05
22.84771,2.30E-05
22.84823,2.89E-05
22.84875,3.61E-05
22.84927,4.41E-05
22.84979,4.88E-05
22.85031,4.95E-05
22.85083,4.93E-05
22.85135,4.93E-05
22.85187,4.92E-05
22.85238,4.97E-05
22.8529,5.17E-05
22.85342,5.52E-05
22.85394,5.96E-05
22.85446,6.29E-05
22.85498,6.70E-05
22.8555,7.28E-05
22.85602,7.84E-05
22.85654,8.24E-05
22.85706,8.61E-05
22.85758,9.08E-05
22.8581,9.68E-05
22.85862,0.000101213
22.85913,0.000104906
22.85965,0.000108934
22.86017,0.000113298
22.86069,0.00011632
22.86121,0.000117998
22.86173,0.000119844
22.86225,0.000122026
22.86277,0.000123705
22.86329,0.000124376
22.86381,0.000124712
22.86433,0.00012488
22.86485,0.000125551
22.86537,0.000127733
22.86588,0.000130419
22.8664,0.00013344
22.86692,0.000135287
22.86744,0.00013579
22.86796,0.000135454
22.86848,0.000135454
22.869,0.000137636
22.86952,0.000141161
22.87004,0.000144854
22.87056,0.000145693
22.87108,0.000142168
22.8716,0.000132601
22.87212,0.00011783
22.87263,0.000101717
22.87315,8.85E-05
22.87367,7.97E-05
22.87419,7.44E-05
22.87471,7.05E-05
22.87523,6.46E-05
22.87575,5.52E-05
22.87627,4.55E-05
22.87679,3.84E-05
22.87731,3.46E-05
22.87783,3.00E-05
22.87835,2.05E-05
22.87887,9.23E-06
22.87938,1.51E-06
22.8799,-1.51E-06
22.88042,-1.51E-06
22.88094,-5.04E-07
22.88146,-1.17E-06
22.88198,-2.85E-06
22.8825,-2.18E-06
22.88302,1.68E-07
22.88354,3.52E-06
22.88406,6.21E-06
22.88458,7.89E-06
22.8851,8.90E-06
22.88562,9.23E-06
22.88614,9.23E-06
22.88665,1.06E-05
22.88717,1.46E-05
22.88769,1.86E-05
22.88821,1.90E-05
22.88873,1.64E-05
22.88925,1.28E-05
22.88977,8.73E-06
22.89029,2.85E-06
22.89081,-3.52E-06
22.89133,-5.54E-06
22.89185,-1.85E-06
22.89237,5.87E-06
22.89289,1.56E-05
22.8934,2.25E-05
22.89392,2.45E-05
22.89444,2.32E-05
22.89496,1.86E-05
22.89548,1.33E-05
22.896,7.72E-06
22.89652,0
22.89704,-1.02E-05
22.89756,-2.03E-05
22.89808,-2.87E-05
22.8986,-3.39E-05
22.89912,-3.56E-05
22.89964,-3.34E-05
22.90015,-2.97E-05
22.90067,-2.77E-05
22.90119,-2.77E-05
22.90171,-2.70E-05
22.90223,-2.87E-05
22.90275,-2.92E-05
22.90327,-2.30E-05
22.90379,-1.11E-05
22.90431,-8.39E-07
22.90483,5.20E-06
22.90535,6.88E-06
22.90586,8.56E-06
22.90639,1.36E-05
22.9069,1.93E-05
22.90742,2.06E-05
22.90794,1.85E-05
22.90846,1.48E-05
22.90898,9.90E-06
22.9095,4.20E-06
22.91002,-4.20E-06
22.91054,-1.06E-05
22.91106,-1.16E-05
22.91158,-6.55E-06
22.9121,-2.18E-06
22.91261,-5.54E-06
22.91314,-1.26E-05
22.91365,-1.81E-05
22.91417,-2.27E-05
22.91469,-2.84E-05
22.91521,-3.54E-05
22.91573,-4.18E-05
22.91625,-4.38E-05
22.91677,-4.31E-05
22.91729,-4.31E-05
22.91781,-4.46E-05
22.91833,-4.41E-05
22.91885,-3.71E-05
22.91936,-1.95E-05
22.91989,7.89E-06
22.9204,3.93E-05
22.92092,6.76E-05
22.92144,9.25E-05
22.92196,0.000116152
22.92248,0.000139147
22.923,0.000160967
22.92352,0.000180102
22.92404,0.000195544
22.92456,0.000203769
22.92508,0.000198566
22.9256,0.00017557
22.92612,0.000139315
22.92664,0.000101717
22.92715,7.37E-05
22.92767,5.35E-05
22.92819,3.54E-05
22.92871,2.23E-05
22.92923,1.73E-05
22.92975,1.93E-05
22.93027,2.84E-05
22.93079,4.55E-05
22.93131,6.93E-05
22.93183,9.45E-05
22.93235,0.000115984
22.93287,0.000132433
22.93338,0.000139483
22.9339,0.000134112
22.93442,0.000115816
22.93494,8.78E-05
22.93546,5.96E-05
22.93598,4.01E-05
22.9365,3.05E-05
22.93702,2.67E-05
22.93754,2.50E-05
22.93806,2.43E-05
22.93858,2.40E-05
22.9391,2.37E-05
22.93962,2.17E-05
22.94013,1.90E-05
22.94065,1.48E-05
22.94117,9.57E-06
22.94169,4.53E-06
22.94221,1.85E-06
22.94273,5.04E-06
22.94325,1.80E-05
22.94377,3.71E-05
22.94429,5.30E-05
22.94481,6.01E-05
22.94533,5.66E-05
22.94585,4.21E-05
22.94637,2.40E-05
22.94688,1.33E-05
22.9474,9.90E-06
22.94792,8.90E-06
22.94844,8.73E-06
22.94896,9.40E-06
22.94948,1.24E-05
22.95,1.43E-05
22.95052,6.55E-06
22.95104,-8.90E-06
22.95156,-2.25E-05
22.95208,-2.85E-05
22.9526,-3.12E-05
22.95312,-3.94E-05
22.95363,-5.12E-05
22.95415,-5.86E-05
22.95467,-6.03E-05
22.95519,-6.09E-05
22.95571,-6.24E-05
22.95623,-6.24E-05
22.95675,-6.09E-05
22.95727,-5.76E-05
22.95779,-5.44E-05
22.95831,-5.15E-05
22.95883,-4.99E-05
22.95935,-5.12E-05
22.95987,-4.92E-05
22.96038,-3.98E-05
22.9609,-2.80E-05
22.96142,-2.11E-05
22.96194,-1.98E-05
22.96246,-2.03E-05
22.96298,-1.46E-05
22.9635,-1.68E-06
22.96402,1.02E-05
22.96454,1.56E-05
22.96506,1.56E-05
22.96558,1.76E-05
22.9661,2.25E-05
22.96662,2.74E-05
22.96713,3.27E-05
22.96765,3.94E-05
22.96817,4.53E-05
22.96869,4.77E-05
22.96921,4.38E-05
22.96973,3.64E-05
22.97025,3.59E-05
22.97077,4.65E-05
22.97129,6.11E-05
22.97181,6.97E-05
22.97233,7.00E-05
22.97285,6.50E-05
22.97337,5.46E-05
22.97388,4.20E-05
22.9744,3.27E-05
22.97492,2.94E-05
22.97544,3.27E-05
22.97596,3.71E-05
22.97648,3.73E-05
22.977,3.34E-05
22.97752,2.97E-05
22.97804,3.21E-05
22.97856,3.71E-05
22.97908,4.05E-05
22.9796,4.23E-05
22.98012,4.23E-05
22.98063,3.98E-05
22.98115,3.88E-05
22.98167,4.25E-05
22.98219,4.63E-05
22.98271,4.67E-05
22.98323,4.46E-05
22.98375,4.31E-05
22.98427,4.06E-05
22.98479,3.76E-05
22.98531,3.83E-05
22.98583,4.08E-05
22.98635,3.99E-05
22.98687,3.59E-05
22.98738,3.27E-05
22.9879,3.42E-05
22.98842,3.89E-05
22.98894,4.60E-05
22.98946,5.09E-05
22.98998,4.82E-05
22.9905,4.01E-05
22.99102,3.12E-05
22.99154,2.33E-05
22.99206,1.49E-05
22.99258,9.90E-06
22.9931,1.36E-05
22.99362,2.38E-05
22.99413,3.37E-05
22.99465,3.54E-05
22.99517,2.48E-05
22.99569,1.51E-06
22.99621,-2.92E-05
22.99673,-6.16E-05
22.99725,-8.85E-05
22.99777,-0.000100542
22.99829,-9.47E-05
22.99881,-7.75E-05
22.99933,-5.93E-05
22.99985,-4.16E-05
23.00037,-2.23E-05
23.00089,-3.86E-06
23.0014,7.55E-06
23.00192,1.31E-05
23.00244,1.51E-05
23.00296,1.36E-05
23.00348,1.31E-05
23.004,1.49E-05
23.00452,1.38E-05
23.00504,5.87E-06
23.00556,-9.74E-06
23.00608,-2.84E-05
23.0066,-3.78E-05
23.00712,-3.36E-05
23.00764,-2.13E-05
23.00815,-4.36E-06
23.00867,1.29E-05
23.00919,2.47E-05
23.00971,3.54E-05
23.01023,5.35E-05
23.01075,7.89E-05
23.01127,0.000101885
23.01179,0.000108934
23.01231,0.000100374
23.01283,9.13E-05
23.01335,9.20E-05
23.01387,9.79E-05
23.01439,0.000101717
23.0149,0.000102892
23.01542,0.000102892
23.01594,0.000101213
23.01646,9.70E-05
23.01698,9.21E-05
23.0175,8.54E-05
23.01802,7.10E-05
23.01854,5.77E-05
23.01906,6.14E-05
23.01958,8.02E-05
23.0201,9.92E-05
23.02062,0.000103227
23.02114,8.58E-05
23.02165,5.62E-05
23.02217,2.94E-05
23.02269,1.12E-05
23.02321,-2.85E-06
23.02373,-2.08E-05
23.02425,-4.10E-05
23.02477,-5.46E-05
23.02529,-5.84E-05
23.02581,-5.77E-05
23.02633,-5.81E-05
23.02685,-5.89E-05
23.02736,-5.91E-05
23.02789,-6.06E-05
23.0284,-6.36E-05
23.02892,-6.60E-05
23.02944,-6.68E-05
23.02996,-5.76E-05
23.03048,-3.42E-05
23.031,-5.20E-06
23.03152,1.48E-05
23.03204,1.98E-05
23.03256,1.56E-05
23.03308,1.24E-05
23.0336,1.33E-05
23.03411,1.59E-05
23.03464,2.23E-05
23.03515,3.29E-05
23.03567,3.88E-05
23.03619,3.36E-05
23.03671,2.23E-05
23.03723,9.57E-06
23.03775,-2.35E-06
23.03827,-6.38E-06
23.03879,3.86E-06
23.03931,2.05E-05
23.03983,3.14E-05
23.04035,3.27E-05
23.04086,3.24E-05
23.04139,3.37E-05
23.0419,3.14E-05
23.04242,2.55E-05
23.04294,2.11E-05
23.04346,2.40E-05
23.04398,3.41E-05
23.0445,4.55E-05
23.04502,5.15E-05
23.04554,5.27E-05
23.04606,5.40E-05
23.04658,5.66E-05
23.0471,5.56E-05
23.04762,5.46E-05
23.04814,6.13E-05
23.04865,7.27E-05
23.04917,8.09E-05
23.04969,8.61E-05
23.05021,9.20E-05
23.05073,9.40E-05
23.05125,8.98E-05
23.05177,8.41E-05
23.05229,8.16E-05
23.05281,8.17E-05
23.05333,8.26E-05
23.05385,7.94E-05
23.05437,7.10E-05
23.05488,5.82E-05
23.0554,4.10E-05
23.05592,2.64E-05
23.05644,2.25E-05
23.05696,2.70E-05
23.05748,3.11E-05
23.058,2.70E-05
23.05852,1.44E-05
23.05904,8.39E-07
23.05956,-1.01E-05
23.06008,-2.18E-05
23.0606,-3.47E-05
23.06112,-4.11E-05
23.06163,-3.54E-05
23.06215,-2.10E-05
23.06267,-7.89E-06
23.06319,-2.35E-06
23.06371,-1.68E-06
