Time,C7[0],C7[1],C7[2],C7[3],CLAV[0],CLAV[1],CLAV[2],CLAV[3],LANK[0],LANK[1],LANK[2],LANK[3],LASI[0],LASI[1],LASI[2],LASI[3],LBHD[0],LBHD[1],LBHD[2],LBHD[3],LELB[0],LELB[1],LELB[2],LELB[3],LFHD[0],LFHD[1],LFHD[2],LFHD[3],LFIN[0],LFIN[1],LFIN[2],LFIN[3],LFRM[0],LFRM[1],LFRM[2],LFRM[3],LHEE[0],LHEE[1],LHEE[2],LHEE[3],LKNE[0],LKNE[1],LKNE[2],LKNE[3],LPSI[0],LPSI[1],LPSI[2],LPSI[3],LSHO[0],LSHO[1],LSHO[2],LSHO[3],LTHI[0],LTHI[1],LTHI[2],LTHI[3],LTIB[0],LTIB[1],LTIB[2],LTIB[3],LTOE[0],LTOE[1],LTOE[2],LTOE[3],LUPA[0],LUPA[1],LUPA[2],LUPA[3],LWRA[0],LWRA[1],LWRA[2],LWRA[3],LWRB[0],LWRB[1],LWRB[2],LWRB[3],RANK[0],RANK[1],RANK[2],RANK[3],RASI[0],RASI[1],RASI[2],RASI[3],RBAK[0],RBAK[1],RBAK[2],RBAK[3],RBHD[0],RBHD[1],RBHD[2],RBHD[3],RELB[0],RELB[1],RELB[2],RELB[3],RFHD[0],RFHD[1],RFHD[2],RFHD[3],RFIN[0],RFIN[1],RFIN[2],RFIN[3],RFRM[0],RFRM[1],RFRM[2],RFRM[3],RHEE[0],RHEE[1],RHEE[2],RHEE[3],RKNE[0],RKNE[1],RKNE[2],RKNE[3],RPSI[0],RPSI[1],RPSI[2],RPSI[3],RSHO[0],RSHO[1],RSHO[2],RSHO[3],RTHI[0],RTHI[1],RTHI[2],RTHI[3],RTIB[0],RTIB[1],RTIB[2],RTIB[3],RTOE[0],RTOE[1],RTOE[2],RTOE[3],RUPA[0],RUPA[1],RUPA[2],RUPA[3],RWRA[0],RWRA[1],RWRA[2],RWRA[3],RWRB[0],RWRB[1],RWRB[2],RWRB[3],STRN[0],STRN[1],STRN[2],STRN[3],T10[0],T10[1],T10[2],T10[3]
10.92,-0.284969449,1.738122702,1.310414195,1,-0.468194425,1.688488007,1.367180824,1,-0.483057946,1.772036076,0.107650645,1,-0.642987847,1.526198745,0.897505164,1,-0.192419559,1.729551196,1.439542651,1,-0.225455374,1.400598645,1.232926965,1,-0.213238791,1.625873685,1.484790444,1,-0.30054161,1.360299468,1.520507932,1,-0.243672162,1.349888563,1.302566051,1,-0.473237067,1.869409561,0.102577753,1,-0.582607508,1.549148202,0.412838012,1,-0.488828123,1.67003119,0.90610218,1,-0.302794248,1.58959496,1.393844128,1,-0.566721141,1.527268052,0.546933651,1,-0.521757603,1.638695478,0.251182973,1,-0.611934721,1.743938088,0.027044129,1,-0.245676011,1.463487387,1.270197988,1,-0.312779993,1.404212713,1.431739807,1,-0.315375537,1.312159657,1.411588192,1,-0.625310838,2.166865587,0.196845219,1,-0.766465127,1.724154949,0.930651069,1,-0.357297093,1.800189495,1.193597674,1,-0.299280018,1.816212654,1.514513135,1,-0.329213709,2.097582579,1.319025755,1,-0.350187957,1.717681527,1.573276401,1,-0.165338397,1.906331062,1.459607959,1,-0.27348426,2.061502934,1.402423382,1,-0.5451774,2.14669466,0.214662373,1,-0.770108461,1.909268975,0.490189195,1,-0.548791468,1.762174368,0.91907388,1,-0.331064373,1.83961761,1.33239603,1,-0.788978636,1.8193748,0.743309855,1,-0.701074541,2.083902121,0.275855243,1,-0.640325248,2.13656044,0.036852524,1,-0.338669419,1.993807077,1.298816085,1,-0.264481872,1.914295912,1.454221606,1,-0.222253278,1.988922715,1.502250195,1,-0.603331447,1.639119864,1.249202251,1,-0.377560616,1.725728512,1.134318352,1
10.94,-0.282417297,1.719822884,1.332524776,1,-0.459372401,1.648034453,1.389963627,1,-0.477555692,1.765671968,0.110553533,1,-0.629933417,1.506179452,0.915549338,1,-0.184798524,1.707862854,1.459334731,1,-0.208168417,1.401166439,1.202737212,1,-0.197380036,1.599529266,1.495853782,1,-0.296049207,1.340560913,1.478613496,1,-0.232652694,1.341775656,1.262144804,1,-0.47181493,1.860037446,0.108490095,1,-0.549622178,1.556816578,0.435973495,1,-0.490043014,1.66443336,0.93455714,1,-0.285472691,1.557911277,1.398361206,1,-0.538964093,1.532580614,0.570277691,1,-0.500806808,1.641871691,0.265004843,1,-0.611235321,1.740950465,0.027593823,1,-0.227644011,1.4554286,1.251467943,1,-0.309263468,1.383628726,1.391369939,1,-0.301537961,1.293571472,1.364464045,1,-0.642042875,2.122115374,0.199016869,1,-0.769788384,1.690844178,0.957437515,1,-0.365921319,1.786556482,1.225118279,1,-0.296944559,1.779362798,1.54254055,1,-0.364720911,2.07148695,1.385027885,1,-0.338714421,1.672193646,1.593360543,1,-0.177076682,1.885591984,1.478329182,1,-0.300008327,2.029722929,1.460102201,1,-0.560696602,2.102075338,0.213439301,1,-0.776924193,1.878419161,0.511336923,1,-0.558366895,1.750337005,0.949759543,1,-0.33888796,1.814654231,1.365512967,1,-0.796222568,1.790818691,0.76743263,1,-0.715577662,2.043322086,0.286428481,1,-0.66544342,2.080476999,0.04187296,1,-0.362875074,1.970405817,1.351448178,1,-0.276366204,1.879537344,1.49341619,1,-0.232003778,1.951346993,1.543430448,1,-0.59515214,1.597253323,1.272812009,1,-0.380400628,1.713057518,1.15824604,1
10.96,-0.283971876,1.701277614,1.356231689,1,-0.448253006,1.60499227,1.411327958,1,-0.474075645,1.755009055,0.115296237,1,-0.613882422,1.489246488,0.933425546,1,-0.176898763,1.68444252,1.479189992,1,-0.195541903,1.408585906,1.173591137,1,-0.179769218,1.572404504,1.505156159,1,-0.292486012,1.314341187,1.434226751,1,-0.224895954,1.340378761,1.219826341,1,-0.473107606,1.846172214,0.118289217,1,-0.521123528,1.566439033,0.461990029,1,-0.491458803,1.660867214,0.964324057,1,-0.267326564,1.527918577,1.398014188,1,-0.513645768,1.540239215,0.5965904,1,-0.480792552,1.644607902,0.282870471,1,-0.610040665,1.734363198,0.027851038,1,-0.211991251,1.452887416,1.232427001,1,-0.304651469,1.36329627,1.35142374,1,-0.291479588,1.278776169,1.314327121,1,-0.659244657,2.069812775,0.199130386,1,-0.770245194,1.656938791,0.984158874,1,-0.3784132,1.772402525,1.260428309,1,-0.292667031,1.738454938,1.570511937,1,-0.401870042,2.033947229,1.456753135,1,-0.324433357,1.623583078,1.610985637,1,-0.193028077,1.867015481,1.502899408,1,-0.326972216,1.990593433,1.520948172,1,-0.576400638,2.053614855,0.208765477,1,-0.783349097,1.845574021,0.531637132,1,-0.569028676,1.738582253,0.981675863,1,-0.347523153,1.785913467,1.401722312,1,-0.80205363,1.761535525,0.792152286,1,-0.72681725,1.998095036,0.29611221,1,-0.695975721,2.012010336,0.050689239,1,-0.387214482,1.939305782,1.409357071,1,-0.28318727,1.840843439,1.532389522,1,-0.242300019,1.913099289,1.584753275,1,-0.584265947,1.553607225,1.29414773,1,-0.385655373,1.700070858,1.182664752,1
10.98,-0.286218494,1.681054711,1.380428791,1,-0.434072345,1.560728312,1.428129077,1,-0.473424405,1.739807367,0.122043446,1,-0.595486283,1.477255464,0.949035287,1,-0.167920068,1.659514308,1.49772048,1,-0.189077243,1.422415018,1.146465063,1,-0.162592173,1.544989586,1.512064099,1,-0.29023844,1.279661179,1.384009957,1,-0.221333206,1.346919298,1.177534342,1,-0.477754027,1.827879906,0.130887195,1,-0.495894611,1.578847766,0.488500386,1,-0.492487907,1.659392238,0.993230283,1,-0.248696923,1.500559568,1.391572952,1,-0.490731269,1.547954679,0.621669888,1,-0.465385497,1.643834352,0.300096095,1,-0.608189702,1.719606996,0.029586907,1,-0.201081157,1.455554008,1.21389246,1,-0.299369633,1.345469236,1.313149333,1,-0.289861828,1.270191908,1.25867939,1,-0.676854312,2.010488749,0.197013572,1,-0.767215312,1.623491168,1.008875489,1,-0.394104332,1.755609632,1.299298286,1,-0.286625624,1.693563104,1.596125603,1,-0.439419478,1.982699513,1.530917525,1,-0.309174478,1.57313931,1.62481308,1,-0.211765811,1.848897576,1.536124349,1,-0.354845464,1.943835258,1.583291292,1,-0.592958391,1.997965336,0.200473696,1,-0.78865099,1.809908986,0.549923778,1,-0.578776658,1.726783633,1.013213396,1,-0.35653466,1.751316309,1.439258099,1,-0.807155132,1.730170727,0.815413594,1,-0.740913451,1.944861412,0.30197069,1,-0.725816607,1.937400937,0.059759054,1,-0.416225404,1.898043036,1.470710516,1,-0.290973842,1.802612543,1.571692824,1,-0.254165292,1.873851657,1.628970623,1,-0.569739997,1.509985328,1.310030699,1,-0.392247528,1.687283635,1.206218123,1
11,-0.288721144,1.658897042,1.404425263,1,-0.418815732,1.517293096,1.437918782,1,-0.471868187,1.733243108,0.133093566,1,-0.573295474,1.470807791,0.95950073,1,-0.164222166,1.632211566,1.513579965,1,-0.188172072,1.440022469,1.122418642,1,-0.148295656,1.518304348,1.516215086,1,-0.289023101,1.243971348,1.321705937,1,-0.223113805,1.360070109,1.136743307,1,-0.486267567,1.819403768,0.140349552,1,-0.477633983,1.589226484,0.507214844,1,-0.4927558,1.660662293,1.019112587,1,-0.233332857,1.47655046,1.380392671,1,-0.470926642,1.558610559,0.641376495,1,-0.453004539,1.644058228,0.314619839,1,-0.59878397,1.69326961,0.037653938,1,-0.195848003,1.461658955,1.196092248,1,-0.292524219,1.329077601,1.273015618,1,-0.297969818,1.270510793,1.199972272,1,-0.695254385,1.9465698,0.191273555,1,-0.75956583,1.590681076,1.02770412,1,-0.411789,1.734676957,1.340534568,1,-0.282229722,1.647478342,1.616752386,1,-0.480874628,1.914420605,1.605010509,1,-0.294191003,1.523170114,1.63264215,1,-0.234130502,1.828271985,1.580203295,1,-0.385193199,1.886150718,1.647871614,1,-0.611335099,1.935910225,0.189824313,1,-0.791748643,1.770276666,0.565192223,1,-0.587181628,1.715649128,1.041777372,1,-0.366875499,1.713759899,1.475539804,1,-0.810775161,1.696593881,0.834816873,1,-0.75542295,1.888182878,0.304989696,1,-0.752730906,1.857570171,0.068130761,1,-0.446823716,1.844219089,1.531983376,1,-0.295658976,1.762806654,1.613429904,1,-0.269921988,1.830464005,1.678626537,1,-0.552195609,1.468269706,1.317083359,1,-0.401174963,1.674916744,1.228421926,1
11.02,-0.291163236,1.633737922,1.427798867,1,-0.403113097,1.476310611,1.440340519,1,-0.476494789,1.733026981,0.146284848,1,-0.548192799,1.470687389,0.963862062,1,-0.158691883,1.604413033,1.52746439,1,-0.193689451,1.4590801,1.101344109,1,-0.136198238,1.491942525,1.51806879,1,-0.293023795,1.221893549,1.253071427,1,-0.22962521,1.377991676,1.099370956,1,-0.510996759,1.813830614,0.146314994,1,-0.464459985,1.593806744,0.520910084,1,-0.494241983,1.66464746,1.041628957,1,-0.220789701,1.45759666,1.366156816,1,-0.455844402,1.568875551,0.65551281,1,-0.444671184,1.65244782,0.328312606,1,-0.580204487,1.657084346,0.04678278,1,-0.194516912,1.469838619,1.179129839,1,-0.292821944,1.316114664,1.229141951,1,-0.311323673,1.27947247,1.144539475,1,-0.717918873,1.879038215,0.181837708,1,-0.747449279,1.559246898,1.037821531,1,-0.429449499,1.708510637,1.381505251,1,-0.274429888,1.601194024,1.631555557,1,-0.520549774,1.822456598,1.675446272,1,-0.280451477,1.476142049,1.634730935,1,-0.264360845,1.800217748,1.638262272,1,-0.417941034,1.810553074,1.714715123,1,-0.633988857,1.873373866,0.178778082,1,-0.795559108,1.728562117,0.574258626,1,-0.595435143,1.704687357,1.065798044,1,-0.377221137,1.669125319,1.509076357,1,-0.812198579,1.660375476,0.847898543,1,-0.771727324,1.828860641,0.30501157,1,-0.774762988,1.771618128,0.075214736,1,-0.4762896,1.773620963,1.589772701,1,-0.304850936,1.715370178,1.659725308,1,-0.292526275,1.776426554,1.735838175,1,-0.532850266,1.429242611,1.315038085,1,-0.410236239,1.662320375,1.251906037,1
11.04,-0.294072419,1.603535652,1.446925998,1,-0.387304395,1.439114094,1.43516016,1,-0.486497879,1.723929882,0.154778421,1,-0.522324562,1.477446675,0.965057611,1,-0.153715417,1.576460123,1.53832531,1,-0.205557168,1.476290584,1.083514094,1,-0.126316249,1.466225386,1.518260241,1,-0.302254379,1.213916779,1.193721414,1,-0.242337376,1.397063375,1.067938805,1,-0.537650406,1.795971274,0.147524223,1,-0.449106067,1.605506063,0.532092988,1,-0.497869611,1.670313001,1.059888959,1,-0.210704476,1.445782185,1.351702332,1,-0.439904511,1.582840085,0.667838275,1,-0.441653341,1.662752509,0.339791745,1,-0.561802328,1.620919466,0.055950917,1,-0.198237062,1.478423238,1.162993312,1,-0.301137656,1.310165763,1.187726617,1,-0.323954314,1.290504217,1.098098636,1,-0.746291399,1.80723393,0.172953174,1,-0.731168628,1.530892372,1.040774465,1,-0.44420585,1.672772884,1.418889046,1,-0.269400656,1.561288834,1.638525486,1,-0.553668797,1.70619905,1.731927633,1,-0.269207925,1.432949185,1.632785797,1,-0.303109765,1.753395677,1.710378766,1,-0.45005092,1.710100532,1.775212169,1,-0.662727714,1.815022707,0.167574689,1,-0.798396409,1.682447314,0.578279316,1,-0.604142368,1.694525719,1.083094478,1,-0.386294603,1.618503094,1.5371418,1,-0.809827864,1.622843981,0.853604615,1,-0.790118515,1.762428164,0.302960664,1,-0.787710607,1.679554105,0.084611148,1,-0.501426399,1.686667323,1.638439178,1,-0.317223936,1.65817821,1.710524082,1,-0.324674398,1.703240156,1.798454046,1,-0.511443734,1.395840406,1.304690242,1,-0.418958187,1.654595852,1.281765461,1
11.06,-0.29828158,1.57571876,1.458596826,1,-0.369944423,1.406127214,1.424509645,1,-0.498093754,1.706444383,0.158008695,1,-0.49742651,1.488619089,0.966829002,1,-0.148480654,1.549234271,1.544924259,1,-0.220533073,1.487750053,1.067064881,1,-0.11809656,1.441960096,1.516692519,1,-0.31942004,1.208224893,1.148623109,1,-0.257299781,1.409948826,1.042993426,1,-0.562417328,1.766460896,0.146316469,1,-0.439260304,1.622769475,0.542206347,1,-0.504733622,1.676904917,1.072283506,1,-0.202567786,1.443217993,1.336875558,1,-0.426688939,1.606602311,0.678492785,1,-0.442803174,1.668191671,0.345708281,1,-0.550097942,1.584138751,0.065585658,1,-0.204471916,1.486357808,1.146950245,1,-0.315313041,1.305724978,1.15313375,1,-0.335629553,1.297514558,1.061359406,1,-0.774441063,1.730580449,0.167229533,1,-0.712885559,1.506191015,1.039503932,1,-0.456437409,1.629663587,1.451032162,1,-0.264311135,1.518086672,1.64653945,1,-0.578464925,1.570974469,1.759836912,1,-0.259262085,1.394988537,1.627137661,1,-0.34613353,1.680891275,1.79292357,1,-0.482801467,1.588977098,1.818360806,1,-0.694818735,1.757641196,0.155088261,1,-0.798084497,1.630554438,0.581076801,1,-0.614106297,1.685961127,1.091076732,1,-0.394468963,1.560578227,1.557950377,1,-0.802528739,1.582832694,0.855377197,1,-0.80640471,1.688013554,0.30178389,1,-0.788216293,1.586726427,0.099196993,1,-0.520667374,1.582634807,1.670053601,1,-0.335893929,1.587620139,1.766076207,1,-0.3645643,1.603549242,1.860192537,1,-0.487024814,1.369077444,1.288028717,1,-0.428978264,1.645454168,1.310217261,1
11.08,-0.304897219,1.549032569,1.4669801,1,-0.351009339,1.377988219,1.408480406,1,-0.508213401,1.682353616,0.157499179,1,-0.4748438,1.502902389,0.968943119,1,-0.145823255,1.525141478,1.547976255,1,-0.235200286,1.491206527,1.050867438,1,-0.111594521,1.42025423,1.514542341,1,-0.341846257,1.199947715,1.113881707,1,-0.272051513,1.413402915,1.023336887,1,-0.583459854,1.72705245,0.143905446,1,-0.435685456,1.636280894,0.54643625,1,-0.51437217,1.684556365,1.078138113,1,-0.195520192,1.447364688,1.322348833,1,-0.422503263,1.630311847,0.684173942,1,-0.446302742,1.666485786,0.346531928,1,-0.536423564,1.545660734,0.071458004,1,-0.211664408,1.493131518,1.131346345,1,-0.331976652,1.298509121,1.124679089,1,-0.349109977,1.298176885,1.032063603,1,-0.793447733,1.653420925,0.165098011,1,-0.692713618,1.485799313,1.035370708,1,-0.466356099,1.581447244,1.473636389,1,-0.262045413,1.483788133,1.645845413,1,-0.589548409,1.431957245,1.751724601,1,-0.252471179,1.361678243,1.619691133,1,-0.391622365,1.57153821,1.877199531,1,-0.512786627,1.452432036,1.835104346,1,-0.721348882,1.69390285,0.14530082,1,-0.795042753,1.575392485,0.584213376,1,-0.62354213,1.678330898,1.092888951,1,-0.399000466,1.498679996,1.567304015,1,-0.788714945,1.543305159,0.856193304,1,-0.815728307,1.613335252,0.303425372,1,-0.778638959,1.50273788,0.115029514,1,-0.52980721,1.470818758,1.676678061,1,-0.361029387,1.493729711,1.823731542,1,-0.412430525,1.472750902,1.907340884,1,-0.459623456,1.350293159,1.265773058,1,-0.440546453,1.63132894,1.338163376,1
11.1,-0.30976671,1.523036838,1.469150901,1,-0.331635237,1.357805252,1.387163401,1,-0.514759898,1.653470397,0.155126125,1,-0.456177175,1.519091487,0.970029831,1,-0.146570176,1.50341785,1.548794031,1,-0.249316648,1.486443162,1.03469193,1,-0.106914334,1.40145731,1.511949062,1,-0.366540402,1.189060807,1.085215688,1,-0.288251728,1.40819943,1.006601572,1,-0.596686125,1.682517409,0.140563771,1,-0.437336713,1.64637351,0.546494305,1,-0.52653116,1.691512704,1.077596664,1,-0.189610139,1.453867674,1.309735656,1,-0.42437163,1.648826361,0.684658587,1,-0.45170939,1.662134647,0.345014364,1,-0.516658187,1.508256912,0.075200111,1,-0.217623815,1.497549772,1.118258953,1,-0.35212633,1.286796331,1.099318743,1,-0.367581844,1.292611837,1.006607056,1,-0.801736772,1.579122066,0.164463133,1,-0.672381341,1.469809771,1.029432297,1,-0.473783135,1.529874802,1.480262756,1,-0.263275594,1.454251766,1.640586853,1,-0.579569876,1.31033349,1.714108825,1,-0.248994827,1.333431244,1.609690785,1,-0.438906461,1.417414069,1.944536328,1,-0.532377541,1.312770247,1.821918011,1,-0.735255301,1.627144217,0.142207012,1,-0.789745212,1.523137569,0.5880422,1,-0.633243382,1.67109704,1.091762066,1,-0.399148464,1.440127492,1.561523914,1,-0.771466553,1.508577108,0.857615829,1,-0.818508685,1.545436263,0.306103051,1,-0.767156899,1.428911209,0.126493871,1,-0.526448429,1.366367102,1.654515862,1,-0.38810268,1.365291238,1.873750329,1,-0.462732017,1.314983845,1.922019243,1,-0.430780739,1.338108778,1.239242673,1,-0.443546414,1.607186079,1.358707905,1
11.12,-0.312755167,1.498632789,1.464366436,1,-0.31356433,1.344942093,1.362947822,1,-0.517816305,1.625933051,0.151458353,1,-0.441291451,1.533357501,0.96744746,1,-0.148946762,1.484728217,1.546993732,1,-0.262874365,1.474610925,1.021186352,1,-0.104220033,1.38497591,1.50945282,1,-0.392783791,1.175307035,1.058033466,1,-0.304757804,1.395663023,0.991576433,1,-0.603487611,1.636938572,0.136085272,1,-0.444028348,1.654589295,0.542351067,1,-0.540385067,1.695091367,1.072085381,1,-0.1832017,1.460896254,1.299095273,1,-0.431151509,1.662127733,0.680509627,1,-0.459915608,1.65806973,0.340400934,1,-0.490677416,1.478394866,0.07508298,1,-0.222432837,1.501710653,1.110687971,1,-0.376234412,1.271083832,1.074858069,1,-0.390448332,1.281916261,0.982583404,1,-0.802682996,1.506406069,0.166150898,1,-0.653286457,1.456854343,1.021404147,1,-0.477223188,1.482582808,1.47097075,1,-0.268264741,1.429353118,1.631167412,1,-0.555483222,1.221061945,1.668824911,1,-0.249116093,1.309678674,1.597688794,1,-0.474624068,1.215265036,1.972732425,1,-0.536735475,1.186662078,1.783583403,1,-0.741254628,1.560027599,0.143045798,1,-0.781509638,1.475072742,0.591769993,1,-0.642796874,1.661361575,1.087311268,1,-0.394358367,1.389611006,1.544157982,1,-0.754927754,1.478838325,0.859628379,1,-0.81504631,1.477611065,0.309823006,1,-0.752482474,1.359508157,0.132157028,1,-0.513054192,1.290177226,1.617741227,1,-0.409566373,1.197601199,1.893661261,1,-0.49859339,1.145989776,1.892352581,1,-0.402809203,1.332113385,1.209289432,1,-0.445277691,1.571253419,1.369135261,1
11.14,-0.313535511,1.475799084,1.453018308,1,-0.298267782,1.336725593,1.339446187,1,-0.520413339,1.603610754,0.145095825,1,-0.432574719,1.5422436,0.959670007,1,-0.153591529,1.466838717,1.54119885,1,-0.272171587,1.459207296,1.012016416,1,-0.103540815,1.368405461,1.506479621,1,-0.422568411,1.159554243,1.027217507,1,-0.32149604,1.378939986,0.978611052,1,-0.606096268,1.596459627,0.130406693,1,-0.455534458,1.659973025,0.533504784,1,-0.55289495,1.692367911,1.062836051,1,-0.177182958,1.464087009,1.288961411,1,-0.44170472,1.671033502,0.671765387,1,-0.471022218,1.654611945,0.332092404,1,-0.464814931,1.46079886,0.069255456,1,-0.225667715,1.500081778,1.10348177,1,-0.401145637,1.25245738,1.05050981,1,-0.412246883,1.270247698,0.95898366,1,-0.795668244,1.43588376,0.168013871,1,-0.637428999,1.444268942,1.008580089,1,-0.476084024,1.4448663,1.452228308,1,-0.277430892,1.408217192,1.61595118,1,-0.535754263,1.164031386,1.637527943,1,-0.25266546,1.289118886,1.583590508,1,-0.493487239,0.981271923,1.925370693,1,-0.529144287,1.078018188,1.741538405,1,-0.738829017,1.494125009,0.142962798,1,-0.770454288,1.429036021,0.593338966,1,-0.650342226,1.647012591,1.079218984,1,-0.382645428,1.351861238,1.520648479,1,-0.741922915,1.452160835,0.859875441,1,-0.804656923,1.414019227,0.312236041,1,-0.734114289,1.292828083,0.135105908,1,-0.496545762,1.245927572,1.583734632,1,-0.421954304,0.998541117,1.850804567,1,-0.517641366,0.98122704,1.817614436,1,-0.378767788,1.330340147,1.180967808,1,-0.445590854,1.539843798,1.361508965,1
11.16,-0.310950965,1.456510782,1.438797832,1,-0.287418365,1.329367399,1.318728447,1,-0.524264932,1.592086077,0.135043219,1,-0.429135919,1.543067932,0.944799602,1,-0.157162353,1.448172808,1.531558156,1,-0.279582441,1.442260981,1.005325198,1,-0.103392333,1.349931121,1.501481771,1,-0.454806924,1.146355152,0.991378486,1,-0.33614859,1.362517118,0.966692567,1,-0.608513594,1.573706985,0.121648148,1,-0.467764407,1.658941388,0.521250486,1,-0.560744464,1.680623055,1.052775145,1,-0.173627228,1.457603455,1.277197599,1,-0.454082757,1.67417717,0.658317208,1,-0.482771367,1.651072979,0.320209295,1,-0.452240944,1.457760811,0.054017451,1,-0.227188364,1.489329338,1.095147729,1,-0.425946385,1.234758615,1.024852157,1,-0.431206077,1.26099503,0.934775829,1,-0.783109426,1.367883921,0.166094035,1,-0.626725435,1.428923607,0.991049349,1,-0.470057517,1.418822646,1.432171941,1,-0.287041754,1.389048219,1.596500516,1,-0.501234412,1.110111117,1.625438333,1,-0.257954925,1.270188689,1.566948891,1,-0.498396963,0.780896127,1.775902867,1,-0.510938525,0.984489918,1.685021281,1,-0.729309916,1.428612113,0.139964998,1,-0.757998824,1.387194633,0.59158963,1,-0.654238939,1.627833009,1.067931652,1,-0.367218465,1.323045135,1.497869134,1,-0.733629882,1.425848007,0.855662107,1,-0.790934801,1.352914214,0.311216533,1,-0.711940169,1.227857113,0.136064857,1,-0.475612372,1.211770296,1.561903954,1,-0.43570587,0.828629911,1.706196427,1,-0.50523591,0.880076289,1.698993206,1,-0.360619098,1.328475714,1.156838059,1,-0.45101887,1.524207711,1.343554378,1
11.18,-0.305182606,1.439798236,1.426016808,1,-0.285295665,1.315706015,1.301808715,1,-0.534117103,1.596674442,0.120712407,1,-0.427170515,1.534632802,0.927857757,1,-0.158021748,1.427861691,1.51849997,1,-0.285316914,1.421345234,0.995826185,1,-0.103915758,1.328790188,1.491635323,1,-0.483937323,1.137919188,0.955328822,1,-0.346278906,1.346126318,0.952795386,1,-0.617569864,1.576402307,0.109443821,1,-0.47282961,1.651616454,0.507716179,1,-0.56403625,1.663342237,1.038977385,1,-0.172635332,1.441122055,1.262050033,1,-0.460877419,1.66775918,0.643366158,1,-0.488333225,1.64860332,0.306754202,1,-0.463089883,1.468252301,0.032091618,1,-0.227896094,1.468828559,1.083367467,1,-0.452479213,1.22146976,0.997030437,1,-0.448877692,1.253908873,0.90884912,1,-0.765742898,1.302185059,0.160257846,1,-0.618205369,1.407542586,0.973600328,1,-0.460115939,1.399637103,1.421186924,1,-0.292810827,1.370652199,1.575587511,1,-0.441152185,1.029889822,1.553568006,1,-0.262926728,1.25115025,1.548428178,1,-0.463158667,0.667832613,1.556356907,1,-0.461771548,0.901159704,1.572542429,1,-0.71435535,1.364050269,0.133424133,1,-0.746571243,1.349685431,0.583629727,1,-0.655148268,1.60515523,1.05376637,1,-0.35211134,1.293120384,1.477384448,1,-0.728654206,1.396507144,0.845600784,1,-0.775534987,1.296521187,0.305690348,1,-0.687339306,1.16464901,0.135437876,1,-0.431610674,1.160263777,1.537603378,1,-0.450007588,0.749960005,1.492049575,1,-0.492830426,0.778925538,1.580371857,1,-0.35361737,1.319925904,1.141878486,1,-0.453499854,1.516178846,1.324993491,1
11.2,-0.296792507,1.421695113,1.413131356,1,-0.287388414,1.29785955,1.281136155,1,-0.543061078,1.606075287,0.105906785,1,-0.425673664,1.517593026,0.91269511,1,-0.155870065,1.405211687,1.502004623,1,-0.290204585,1.398306251,0.982258856,1,-0.105639711,1.304007173,1.476094842,1,-0.506531894,1.131951809,0.920781434,1,-0.357155025,1.329587817,0.934828639,1,-0.625745058,1.592431426,0.090485297,1,-0.471293569,1.641965032,0.493087113,1,-0.565918684,1.643829584,1.022292137,1,-0.172458157,1.421206594,1.242544174,1,-0.458378762,1.653107285,0.628088057,1,-0.494230121,1.648394704,0.293491483,1,-0.477222979,1.473369241,0.024891792,1,-0.229258135,1.444755793,1.067765832,1,-0.477028191,1.212755442,0.966932237,1,-0.464842945,1.24753046,0.880549788,1,-0.745508015,1.239061236,0.151354149,1,-0.611370862,1.38258636,0.957604766,1,-0.439525306,1.374915242,1.412055492,1,-0.293830127,1.353744745,1.555830002,1,-0.408966422,0.968197644,1.427663684,1,-0.269370288,1.233353853,1.528182387,1,-0.448654294,0.643423617,1.288547158,1,-0.413103104,0.838577032,1.396366954,1,-0.695560038,1.301546454,0.124525078,1,-0.734855294,1.313758254,0.568412483,1,-0.654929399,1.580667734,1.036418676,1,-0.330891579,1.252423763,1.436475158,1,-0.720657766,1.36344409,0.829354525,1,-0.75834626,1.243742228,0.294911444,1,-0.661733925,1.103459597,0.128989771,1,-0.394086868,1.096701741,1.449827552,1,-0.435065031,0.773531556,1.288212895,1,-0.463314146,0.721711457,1.373602271,1,-0.356467605,1.309676647,1.127784967,1,-0.446240962,1.504815817,1.316793084,1
